#{"t_start": 1711371070.8182018, "env_id": "None"}
r,l,t
160.0,564,15350.352601
240.0,699,15351.962604
180.0,502,15353.055703
260.0,725,15354.911664
160.0,510,15356.032986
140.0,459,15357.047161
180.0,428,15357.955797
160.0,446,15358.960092
200.0,513,15360.093323
140.0,442,15361.065194
180.0,531,15362.480795
260.0,683,15364.036509
160.0,451,15365.243524
160.0,498,15366.423064
240.0,663,15367.908936
180.0,442,15368.875072
220.0,568,15370.12147
200.0,550,15371.609185
260.0,631,15373.033586
200.0,667,15374.492743
160.0,469,15375.526143
240.0,547,15376.73156
160.0,540,15377.90078
200.0,525,15379.082474
240.0,608,15380.435257
140.0,431,15381.375313
240.0,664,15382.838402
280.0,701,15384.395582
200.0,506,15385.53624
160.0,496,15386.918113
220.0,597,15388.213732
200.0,480,15389.250386
200.0,726,15390.92126
140.0,442,15392.061682
200.0,503,15393.369086
180.0,451,15394.376816
200.0,538,15395.547476
160.0,468,15396.55441
200.0,510,15397.665024
260.0,623,15399.039271
180.0,492,15400.39907
180.0,514,15401.743277
140.0,416,15402.636963
200.0,485,15403.758682
160.0,475,15405.072462
220.0,544,15406.330378
200.0,697,15407.98319
140.0,535,15409.288647
160.0,468,15410.371063
120.0,502,15411.555632
180.0,667,15413.285839
140.0,499,15414.493828
220.0,508,15415.854926
240.0,725,15417.797992
140.0,449,15418.870839
160.0,499,15420.018025
180.0,461,15421.10765
320.0,587,15422.502903
180.0,581,15424.085193
200.0,529,15425.43087
120.0,474,15426.662104
140.0,441,15427.621441
180.0,472,15428.922693
160.0,463,15430.051017
200.0,571,15431.402264
140.0,425,15432.566674
200.0,474,15433.682614
220.0,565,15435.242931
240.0,542,15436.419136
160.0,452,15437.399185
200.0,505,15438.509909
140.0,446,15439.563892
140.0,429,15440.577681
140.0,415,15441.564221
180.0,567,15442.900406
160.0,508,15444.044438
200.0,479,15445.202745
200.0,523,15446.469779
180.0,451,15447.514889
220.0,555,15448.784686
240.0,603,15450.540912
200.0,516,15451.672062
200.0,544,15453.164162
200.0,516,15454.468727
200.0,520,15455.743217
180.0,475,15456.854412
200.0,431,15457.890162
280.0,604,15459.809827
160.0,475,15461.105381
180.0,465,15462.262946
260.0,603,15463.981535
200.0,464,15465.078522
180.0,495,15466.204945
180.0,519,15467.393939
160.0,469,15468.476978
200.0,492,15469.817111
200.0,514,15471.031966
180.0,507,15472.154254
180.0,508,15473.272851
180.0,485,15474.291348
200.0,556,15476.053675
160.0,470,15477.163149
260.0,608,15478.509661
160.0,474,15479.692294
180.0,644,15481.396337
140.0,506,15482.560981
140.0,442,15483.536314
220.0,483,15484.710354
200.0,503,15485.826815
180.0,476,15486.968143
160.0,487,15488.404879
200.0,591,15490.186724
140.0,475,15491.549019
160.0,455,15492.529757
160.0,486,15493.609321
260.0,476,15494.670813
140.0,466,15495.717097
260.0,575,15497.057259
200.0,460,15498.242812
160.0,445,15499.396083
200.0,507,15500.503297
200.0,451,15501.51538
220.0,524,15502.677052
280.0,593,15503.978117
240.0,710,15505.603733
220.0,602,15506.966939
220.0,471,15508.053694
260.0,731,15509.709177
220.0,561,15510.989966
180.0,508,15512.473291
200.0,677,15514.140921
240.0,592,15515.517044
180.0,523,15516.656729
220.0,541,15518.127085
220.0,451,15519.325198
320.0,599,15520.674875
240.0,516,15521.881029
180.0,475,15523.199219
180.0,502,15524.311053
180.0,440,15525.298915
260.0,556,15526.532103
240.0,562,15527.798851
220.0,505,15528.959251
240.0,554,15530.458494
140.0,457,15531.704335
180.0,523,15532.94387
240.0,597,15534.251607
420.0,953,15536.694338
220.0,522,15537.934994
220.0,584,15539.197892
160.0,479,15540.388093
200.0,458,15541.618553
320.0,660,15543.024426
300.0,843,15544.907967
180.0,454,15545.898607
220.0,522,15547.35947
160.0,488,15548.45237
260.0,568,15549.721366
200.0,441,15550.768361
220.0,586,15552.114572
160.0,436,15553.151809
160.0,529,15554.549727
240.0,620,15556.027208
340.0,694,15557.697639
180.0,476,15558.819828
180.0,538,15560.231104
220.0,568,15561.655239
200.0,499,15562.838802
180.0,482,15564.200596
180.0,479,15565.324914
100.0,459,15566.576653
240.0,539,15567.907342
200.0,510,15569.047969
240.0,605,15570.381955
180.0,574,15571.722984
140.0,460,15573.045401
220.0,492,15574.196699
180.0,475,15575.246714
180.0,480,15576.308917
200.0,561,15577.516547
220.0,618,15579.266682
320.0,633,15580.668874
180.0,598,15581.950644
160.0,474,15583.022121
140.0,492,15584.147429
260.0,546,15585.374737
120.0,439,15586.606869
160.0,460,15587.661277
200.0,633,15589.158554
180.0,509,15590.448351
220.0,551,15591.855681
140.0,462,15592.887627
240.0,634,15594.317326
380.0,1010,15596.763935
180.0,523,15598.064202
240.0,554,15599.301876
240.0,534,15600.575434
120.0,418,15601.513702
200.0,489,15602.6022
200.0,481,15603.754362
180.0,474,15605.053822
160.0,446,15606.063438
240.0,682,15607.857477
240.0,542,15609.094579
380.0,1095,15611.556338
180.0,508,15612.696091
180.0,444,15613.687921
200.0,549,15614.876375
200.0,506,15616.019675
160.0,489,15617.088231
200.0,530,15618.584321
160.0,460,15619.628469
240.0,685,15621.173203
240.0,683,15622.982185
160.0,525,15624.247653
240.0,612,15625.597945
180.0,474,15626.641783
280.0,675,15628.232213
220.0,506,15629.51026
140.0,561,15631.024531
180.0,456,15632.021523
140.0,454,15633.000866
300.0,647,15634.428298
160.0,603,15635.945179
220.0,559,15637.411751
200.0,505,15638.572389
160.0,493,15639.76929
140.0,427,15640.841064
200.0,528,15642.307591
140.0,431,15643.409154
180.0,443,15644.454417
200.0,489,15645.619303
300.0,663,15647.691137
200.0,487,15649.068337
160.0,477,15650.170172
160.0,460,15651.372996
460.0,1023,15653.816109
220.0,604,15655.309177
340.0,750,15657.041516
220.0,573,15658.417802
200.0,471,15659.524484
220.0,615,15660.935108
220.0,525,15662.38341
200.0,491,15663.502578
300.0,665,15664.976712
220.0,604,15666.353824
280.0,700,15668.258139
220.0,540,15669.573231
200.0,643,15670.995291
220.0,663,15672.499749
260.0,711,15674.146909
140.0,456,15675.214676
180.0,591,15676.613507
280.0,531,15677.850679
160.0,610,15679.251704
220.0,550,15680.486216
260.0,564,15681.813058
240.0,625,15683.190537
180.0,576,15684.790936
220.0,523,15686.025067
280.0,579,15687.536912
160.0,508,15688.830393
180.0,470,15689.865359
380.0,840,15691.841441
300.0,619,15693.78986
240.0,746,15696.139267
180.0,448,15697.201106
240.0,543,15698.764052
240.0,568,15700.09108
220.0,495,15701.300781
220.0,554,15702.80728
160.0,444,15704.02954
180.0,532,15705.269442
280.0,574,15706.612829
160.0,446,15707.696316
400.0,844,15710.036133
300.0,716,15711.70166
120.0,452,15712.754674
120.0,442,15714.055299
300.0,782,15715.86085
160.0,504,15717.074668
260.0,508,15718.233757
200.0,465,15719.318685
280.0,672,15720.862777
200.0,525,15722.026765
320.0,655,15723.634447
260.0,629,15725.298535
180.0,501,15726.460227
180.0,455,15727.494951
220.0,526,15728.648441
180.0,486,15729.780281
200.0,455,15730.870602
200.0,457,15732.187145
180.0,501,15733.411833
220.0,570,15734.773773
140.0,463,15735.823903
300.0,555,15737.173997
220.0,669,15738.999413
240.0,521,15740.313878
200.0,680,15741.898959
260.0,619,15743.310496
220.0,558,15744.677847
220.0,566,15746.031528
240.0,654,15748.214688
240.0,655,15750.209424
320.0,687,15752.548733
260.0,476,15753.777462
240.0,608,15755.466453
160.0,448,15756.9299
260.0,515,15758.924833
240.0,473,15760.357119
220.0,639,15762.134666
180.0,473,15763.661557
360.0,818,15766.100835
180.0,455,15767.60076
260.0,682,15769.490533
200.0,471,15770.53407
320.0,670,15772.034564
160.0,444,15773.434628
200.0,464,15774.722507
180.0,453,15775.739586
220.0,485,15776.928061
180.0,507,15778.215126
160.0,445,15779.213685
200.0,480,15780.262476
300.0,609,15781.612592
260.0,531,15782.77074
220.0,574,15784.417593
300.0,621,15786.035847
280.0,687,15787.78265
220.0,501,15788.991814
180.0,511,15790.218846
200.0,457,15791.517556
280.0,830,15793.3614
300.0,730,15795.192991
200.0,512,15796.500806
200.0,465,15797.543703
280.0,553,15798.781616
180.0,473,15799.823577
200.0,557,15801.035985
220.0,721,15802.648252
160.0,451,15803.625866
160.0,468,15804.657523
240.0,498,15805.772672
180.0,487,15807.212853
220.0,608,15808.798406
200.0,479,15809.919116
200.0,560,15811.253907
260.0,589,15812.753272
240.0,462,15814.144353
200.0,515,15815.656922
200.0,508,15817.208412
180.0,467,15818.289065
260.0,663,15819.717587
140.0,457,15820.902799
320.0,616,15822.697371
280.0,669,15824.526359
200.0,485,15825.659168
220.0,617,15827.017961
200.0,517,15828.160658
220.0,574,15829.477688
320.0,815,15831.56751
220.0,556,15832.813547
220.0,630,15834.188262
200.0,623,15835.625896
180.0,475,15836.650746
380.0,790,15838.425916
260.0,490,15839.761386
260.0,582,15841.267045
220.0,493,15842.418041
260.0,598,15843.979921
220.0,603,15845.612985
180.0,673,15847.287455
200.0,673,15848.809267
180.0,487,15849.872077
260.0,527,15851.197997
160.0,473,15852.405776
220.0,653,15853.821624
220.0,504,15854.936019
200.0,516,15856.325357
220.0,466,15857.463329
260.0,487,15858.555565
200.0,453,15859.54973
180.0,502,15860.674593
200.0,562,15861.918488
200.0,476,15862.975486
260.0,709,15864.572174
180.0,532,15865.8087
220.0,528,15867.212019
140.0,568,15868.457327
180.0,520,15869.90152
220.0,454,15870.937313
260.0,548,15872.134981
360.0,669,15873.620891
180.0,479,15874.663822
160.0,581,15875.947042
180.0,536,15877.134192
220.0,512,15878.378402
180.0,450,15879.568477
180.0,480,15880.634119
200.0,471,15881.669524
180.0,470,15882.7342
280.0,865,15884.841019
180.0,468,15885.964639
200.0,458,15886.982443
240.0,521,15888.118294
540.0,848,15890.382923
220.0,458,15891.428775
200.0,513,15892.563664
180.0,445,15893.527045
160.0,451,15894.566172
240.0,543,15896.032205
160.0,447,15897.016708
160.0,492,15898.094421
400.0,761,15899.817654
180.0,486,15900.92913
160.0,706,15902.739198
180.0,429,15903.650089
220.0,599,15904.985411
160.0,450,15905.959121
180.0,522,15907.10349
160.0,444,15908.092175
180.0,472,15909.132159
200.0,541,15910.328984
160.0,507,15911.442786
160.0,499,15912.565436
140.0,453,15913.776608
180.0,495,15914.925417
140.0,447,15916.041157
220.0,547,15917.468366
180.0,505,15918.58497
200.0,477,15919.635866
220.0,566,15920.861635
180.0,470,15921.913102
220.0,487,15922.97316
180.0,453,15924.178237
120.0,453,15925.25824
160.0,420,15926.175658
200.0,536,15927.337004
160.0,493,15928.476837
200.0,785,15930.496064
260.0,601,15931.88711
160.0,505,15933.021865
300.0,677,15934.521284
240.0,549,15935.734115
180.0,471,15936.781714
260.0,520,15938.21993
140.0,429,15939.188214
220.0,531,15940.407895
200.0,472,15941.454888
200.0,501,15942.822822
240.0,539,15944.009022
160.0,449,15944.988509
220.0,482,15946.052817
160.0,489,15947.103022
160.0,507,15948.486685
200.0,534,15949.761206
240.0,487,15950.79873
140.0,478,15951.849851
240.0,590,15953.141279
200.0,478,15954.176926
180.0,446,15955.166301
180.0,465,15956.234032
180.0,459,15957.180698
160.0,449,15958.255256
180.0,522,15959.671898
220.0,519,15960.806618
180.0,599,15962.083796
280.0,580,15963.599166
200.0,630,15965.091588
240.0,564,15966.28271
220.0,536,15967.439473
160.0,462,15968.455469
180.0,499,15969.512331
160.0,478,15970.717201
160.0,461,15971.897271
180.0,448,15972.873564
120.0,451,15973.866446
140.0,464,15974.893287
140.0,487,15975.94561
220.0,543,15977.477417
140.0,448,15978.494961
200.0,560,15979.736218
160.0,545,15980.902315
200.0,452,15981.917842
200.0,555,15983.104409
120.0,504,15984.185349
180.0,480,15985.25825
200.0,477,15986.275368
220.0,538,15987.653391
160.0,543,15988.973007
220.0,507,15990.098084
220.0,516,15991.271954
240.0,572,15992.512509
160.0,476,15993.779002
200.0,493,15994.970574
140.0,556,15996.141427
320.0,623,15997.52682
300.0,773,15999.372855
180.0,505,16000.710206
220.0,520,16002.084935
160.0,441,16003.435558
200.0,507,16004.53866
160.0,479,16005.779458
240.0,599,16007.229517
180.0,446,16008.206216
200.0,474,16009.280188
220.0,540,16010.720157
200.0,527,16011.911239
160.0,477,16012.939476
220.0,612,16014.282247
140.0,496,16015.388006
260.0,705,16016.911699
200.0,495,16017.977606
160.0,422,16019.121202
160.0,445,16020.28202
240.0,584,16021.562639
160.0,501,16022.675831
200.0,541,16023.851858
260.0,829,16025.686849
220.0,497,16026.81705
280.0,594,16028.13942
180.0,422,16029.053837
240.0,518,16030.190724
220.0,488,16031.252175
200.0,538,16032.554727
180.0,491,16033.866024
180.0,441,16034.800674
280.0,647,16036.551473
180.0,503,16037.702428
260.0,810,16039.533165
160.0,457,16040.761419
300.0,808,16042.615601
180.0,425,16043.56778
220.0,509,16044.673329
160.0,448,16045.940756
260.0,582,16047.33622
220.0,533,16048.84373
280.0,630,16050.247262
200.0,570,16051.522744
140.0,502,16052.599121
160.0,508,16053.722151
360.0,559,16054.948516
200.0,524,16056.106943
200.0,491,16057.227341
300.0,593,16058.687929
240.0,627,16060.282045
200.0,540,16061.453723
160.0,441,16062.416989
240.0,513,16064.053074
240.0,665,16065.540309
260.0,719,16067.166521
240.0,616,16068.9156
160.0,523,16070.251045
220.0,517,16071.571735
180.0,442,16072.73665
220.0,570,16074.157821
180.0,514,16075.766987
160.0,508,16077.37439
200.0,538,16078.777901
240.0,699,16080.758364
180.0,479,16081.832105
120.0,467,16082.902375
200.0,537,16084.236813
200.0,585,16085.642109
260.0,575,16087.309109
220.0,560,16088.660698
320.0,690,16090.672033
240.0,664,16092.559163
200.0,515,16093.823298
160.0,474,16094.905462
280.0,676,16096.394309
240.0,505,16097.584854
220.0,508,16098.950538
320.0,734,16100.529205
180.0,496,16101.613717
200.0,448,16102.85252
180.0,468,16103.992352
220.0,525,16105.228861
180.0,501,16106.548421
260.0,562,16107.771818
240.0,596,16109.063441
200.0,619,16110.698408
200.0,502,16111.84052
220.0,471,16112.863131
180.0,607,16114.198188
200.0,565,16115.521279
220.0,501,16116.955391
160.0,442,16117.904657
240.0,670,16119.3492
420.0,1078,16122.020137
300.0,607,16123.465325
260.0,516,16124.838464
160.0,492,16125.922437
160.0,471,16126.90696
200.0,496,16127.987176
240.0,634,16129.443236
160.0,497,16130.558631
240.0,597,16131.893835
160.0,557,16133.089454
180.0,601,16134.660475
200.0,524,16135.867792
240.0,743,16137.557614
200.0,575,16138.800998
160.0,499,16139.865394
260.0,565,16141.094764
220.0,520,16142.524118
180.0,570,16143.786024
200.0,513,16144.970212
140.0,476,16146.256401
140.0,447,16147.444141
260.0,528,16148.614147
320.0,713,16150.181127
280.0,698,16151.708202
220.0,606,16153.324166
220.0,542,16154.530905
200.0,461,16155.55421
320.0,729,16157.203984
240.0,655,16158.629102
280.0,671,16160.115718
340.0,710,16161.965911
180.0,533,16163.189725
140.0,475,16164.282128
240.0,541,16165.566794
240.0,666,16167.33578
180.0,534,16168.504583
160.0,514,16169.661063
200.0,486,16170.729392
220.0,619,16172.093749
180.0,449,16173.061325
220.0,552,16174.256844
180.0,480,16175.291597
180.0,431,16176.255156
180.0,501,16177.363086
160.0,521,16178.508704
160.0,537,16179.669524
160.0,513,16180.920122
180.0,568,16183.004701
240.0,639,16184.632609
220.0,633,16186.528704
240.0,585,16188.201396
220.0,504,16189.675981
160.0,481,16191.608237
220.0,535,16193.488818
240.0,493,16195.557876
200.0,509,16197.54112
140.0,450,16198.53953
200.0,536,16199.779941
200.0,530,16201.238693
180.0,460,16202.842054
140.0,528,16204.277009
240.0,631,16205.825507
280.0,791,16207.541094
260.0,628,16209.241774
200.0,498,16210.357547
280.0,742,16212.294513
260.0,627,16214.154302
280.0,679,16216.223446
160.0,435,16217.271106
220.0,468,16218.369509
140.0,503,16219.708071
240.0,623,16221.658659
220.0,576,16223.237567
120.0,425,16224.235075
220.0,585,16225.567359
260.0,788,16227.737104
180.0,522,16228.990712
280.0,569,16230.227517
200.0,613,16231.973524
220.0,617,16233.429127
280.0,697,16234.946098
220.0,599,16236.275928
220.0,638,16237.730296
180.0,499,16238.850263
220.0,515,16240.214315
160.0,602,16241.703643
180.0,458,16242.716844
180.0,485,16243.789788
220.0,622,16245.431435
200.0,531,16246.907653
160.0,521,16248.090218
160.0,529,16249.307262
200.0,529,16250.481836
180.0,443,16251.441167
340.0,733,16253.070427
260.0,602,16254.384751
360.0,779,16256.440502
240.0,659,16257.920067
140.0,474,16259.257366
180.0,556,16260.550614
240.0,645,16262.039733
520.0,1013,16264.491482
220.0,508,16266.019003
140.0,442,16267.311504
180.0,547,16268.896141
220.0,622,16270.577621
240.0,773,16272.602724
140.0,445,16273.765957
180.0,488,16274.937317
180.0,510,16276.486404
400.0,865,16278.90749
180.0,473,16279.962569
240.0,590,16281.629349
160.0,482,16282.788103
160.0,465,16283.831945
160.0,483,16285.102244
200.0,536,16286.794536
180.0,441,16287.996714
140.0,508,16289.400936
200.0,496,16291.102793
220.0,495,16292.249316
200.0,538,16293.63822
200.0,696,16295.4306
200.0,509,16296.893394
180.0,500,16298.106347
160.0,508,16299.436388
200.0,507,16300.568615
240.0,815,16302.709491
220.0,610,16304.22067
160.0,447,16305.245296
220.0,653,16306.998361
240.0,660,16308.758204
160.0,460,16310.070368
120.0,462,16311.251122
220.0,531,16312.531969
140.0,457,16313.592967
220.0,706,16315.228645
240.0,610,16316.558939
200.0,520,16317.958787
240.0,574,16319.381722
220.0,569,16320.936935
220.0,568,16322.302507
200.0,561,16323.546196
340.0,836,16325.389287
260.0,514,16326.728985
200.0,662,16328.344747
180.0,503,16329.46503
260.0,569,16330.736239
240.0,760,16332.587079
180.0,531,16333.798935
220.0,560,16335.086894
220.0,569,16336.722136
220.0,675,16338.358638
180.0,543,16339.811573
140.0,496,16340.91487
180.0,481,16342.21065
140.0,569,16343.54824
220.0,579,16344.825252
460.0,1041,16347.220536
220.0,569,16348.752605
160.0,482,16349.797141
320.0,819,16351.719114
200.0,498,16353.085945
300.0,565,16354.287318
240.0,616,16355.618653
320.0,833,16357.456265
180.0,491,16358.514105
200.0,442,16359.480731
280.0,695,16361.066057
140.0,574,16362.562023
260.0,603,16363.910152
160.0,441,16364.929598
200.0,711,16366.824976
220.0,522,16367.961386
220.0,508,16369.257402
240.0,692,16371.910129
180.0,512,16373.226673
160.0,473,16374.299989
140.0,445,16375.336668
200.0,584,16376.636613
280.0,585,16377.940904
220.0,556,16379.305072
200.0,526,16380.651999
160.0,498,16381.761667
200.0,492,16382.863184
160.0,444,16383.850083
180.0,507,16384.95739
180.0,535,16386.096341
280.0,628,16387.83076
200.0,541,16389.032021
220.0,535,16390.179296
280.0,628,16391.781327
160.0,479,16392.949929
160.0,443,16393.905961
140.0,494,16395.022075
220.0,551,16396.491621
200.0,494,16397.706431
180.0,500,16398.921349
220.0,608,16400.470108
260.0,618,16402.005476
180.0,509,16403.347
120.0,435,16404.290378
120.0,427,16405.263892
200.0,455,16406.234992
160.0,504,16407.340697
200.0,478,16408.673949
280.0,538,16410.088218
200.0,445,16411.229085
200.0,498,16412.534741
200.0,477,16413.700428
200.0,559,16415.249146
240.0,552,16416.467101
240.0,516,16417.605815
240.0,499,16418.702836
180.0,482,16419.780844
180.0,503,16420.95744
200.0,559,16422.457249
220.0,601,16423.789535
240.0,706,16425.351529
220.0,577,16426.867404
200.0,526,16428.097785
180.0,507,16429.674723
200.0,461,16430.818545
200.0,507,16431.94261
180.0,513,16433.104458
160.0,472,16434.187141
300.0,800,16436.005543
240.0,516,16437.415168
220.0,596,16438.766813
160.0,475,16439.795655
200.0,533,16440.996671
340.0,679,16442.464513
200.0,502,16443.574364
200.0,557,16445.103313
240.0,554,16446.375306
320.0,734,16448.33037
180.0,629,16449.691158
180.0,495,16450.814973
180.0,439,16451.95358
280.0,640,16453.618278
220.0,713,16455.566143
180.0,524,16456.813632
160.0,460,16457.820501
220.0,519,16458.980801
180.0,629,16460.628664
200.0,482,16461.680823
260.0,689,16463.206145
280.0,593,16464.488424
260.0,699,16466.337264
220.0,565,16467.609114
200.0,599,16468.891099
180.0,479,16469.940504
200.0,489,16471.009817
180.0,482,16472.032592
320.0,763,16474.071327
180.0,483,16475.158106
180.0,572,16476.460537
320.0,824,16478.606693
220.0,562,16479.899815
140.0,480,16481.016122
240.0,555,16482.23558
240.0,569,16483.594652
260.0,556,16484.996074
220.0,520,16486.180701
220.0,557,16487.436878
120.0,431,16488.721176
200.0,511,16489.93015
140.0,461,16491.055951
240.0,609,16492.601309
200.0,488,16493.945338
160.0,510,16495.799566
200.0,471,16497.039118
240.0,598,16498.507092
360.0,819,16500.77637
260.0,572,16502.036292
260.0,563,16503.429115
140.0,432,16504.469225
240.0,605,16506.020035
200.0,540,16507.341126
260.0,592,16508.707498
240.0,652,16510.192812
320.0,766,16511.983098
160.0,476,16513.103111
240.0,611,16514.757074
200.0,536,16516.046206
140.0,468,16517.096091
220.0,509,16518.362052
220.0,538,16519.792906
320.0,687,16521.46368
180.0,464,16522.59361
200.0,485,16524.05983
300.0,677,16525.740895
260.0,660,16527.560453
200.0,579,16528.86143
220.0,566,16530.170721
300.0,881,16532.280679
200.0,552,16533.755929
280.0,638,16535.42824
180.0,474,16536.569617
360.0,764,16538.354822
200.0,491,16539.468811
140.0,428,16540.478922
220.0,536,16541.686349
260.0,663,16543.703751
220.0,521,16544.964162
160.0,477,16546.325873
260.0,540,16547.652063
140.0,461,16548.729769
440.0,856,16551.029207
140.0,478,16552.27377
340.0,800,16554.073994
220.0,522,16555.607731
200.0,544,16557.009345
140.0,488,16558.170157
280.0,697,16559.82131
240.0,538,16561.111552
200.0,515,16562.44427
260.0,640,16564.131302
120.0,435,16565.113014
180.0,439,16566.138619
240.0,612,16567.827619
200.0,601,16569.185431
160.0,441,16570.196923
380.0,835,16572.136508
260.0,577,16573.425157
180.0,572,16574.917217
160.0,521,16576.208097
140.0,474,16577.295991
280.0,645,16578.827368
240.0,687,16580.538051
220.0,506,16581.904583
200.0,473,16583.003466
160.0,474,16584.054573
180.0,441,16585.0274
200.0,531,16586.264091
160.0,483,16587.626573
260.0,582,16588.941454
180.0,641,16590.403944
200.0,469,16591.4794
200.0,476,16592.563456
200.0,458,16593.640377
220.0,670,16595.564952
180.0,493,16596.684787
160.0,475,16597.784004
260.0,696,16599.431888
380.0,722,16601.40413
180.0,531,16603.043715
180.0,495,16604.587162
260.0,575,16606.142263
160.0,443,16607.30381
180.0,441,16608.637011
300.0,639,16610.444905
200.0,489,16611.588412
200.0,504,16612.994557
220.0,578,16614.815565
240.0,703,16617.119664
120.0,473,16618.538502
200.0,493,16620.055252
240.0,669,16622.404492
180.0,500,16624.020124
200.0,506,16625.17745
180.0,480,16626.230481
160.0,438,16627.268549
260.0,580,16628.789293
220.0,609,16630.13835
200.0,490,16631.270398
220.0,570,16632.54776
240.0,572,16633.792144
260.0,573,16634.998201
120.0,476,16636.073227
180.0,442,16637.028057
180.0,524,16638.17229
220.0,540,16639.491964
280.0,640,16641.321978
220.0,528,16642.600263
280.0,721,16644.374084
200.0,494,16645.627374
240.0,646,16647.307003
180.0,492,16648.437908
200.0,730,16650.0353
180.0,528,16651.208796
200.0,508,16652.859625
220.0,455,16654.305883
160.0,504,16655.584136
220.0,556,16657.322441
180.0,449,16658.575973
160.0,454,16660.34513
300.0,725,16663.083961
180.0,536,16665.056172
200.0,476,16666.452168
280.0,624,16667.955141
180.0,483,16669.244033
220.0,522,16670.454651
220.0,478,16671.597218
240.0,565,16672.931317
340.0,639,16674.489914
200.0,456,16675.749063
180.0,458,16676.954012
240.0,657,16678.805924
240.0,515,16680.315016
240.0,645,16681.970704
320.0,654,16683.597968
200.0,460,16684.667323
140.0,464,16686.03038
200.0,736,16687.642776
180.0,569,16688.896481
160.0,494,16690.328145
220.0,535,16691.536445
200.0,488,16692.627331
160.0,505,16693.71669
180.0,603,16695.080686
160.0,473,16696.382864
120.0,423,16697.397723
260.0,558,16698.630785
120.0,425,16699.558348
160.0,447,16700.805962
220.0,570,16702.528436
200.0,469,16703.923631
320.0,657,16705.569585
220.0,484,16706.729361
120.0,454,16707.798825
200.0,490,16709.126696
200.0,583,16710.809164
220.0,470,16711.93723
260.0,662,16713.588291
200.0,539,16715.168917
200.0,682,16716.869214
200.0,493,16718.080808
200.0,493,16719.375549
200.0,585,16721.001682
160.0,493,16722.081663
260.0,571,16723.658333
180.0,499,16724.781272
280.0,615,16726.167963
120.0,458,16727.173353
180.0,508,16728.288075
260.0,699,16729.881767
180.0,506,16731.2942
220.0,521,16732.439276
320.0,736,16734.074106
200.0,492,16735.170858
180.0,530,16736.454324
300.0,746,16738.195901
240.0,553,16739.637856
240.0,672,16741.52554
280.0,594,16742.906472
220.0,501,16744.122944
220.0,559,16745.544436
240.0,499,16746.699917
340.0,729,16748.636475
200.0,473,16749.711608
220.0,508,16751.087004
240.0,574,16752.646765
160.0,569,16754.303288
260.0,605,16755.739932
240.0,693,16757.553919
280.0,610,16758.88503
220.0,532,16760.060318
240.0,511,16761.190754
220.0,524,16762.387855
240.0,567,16763.747605
240.0,509,16765.138355
340.0,671,16766.639826
140.0,538,16767.89791
480.0,867,16770.130478
180.0,476,16771.253242
140.0,450,16772.628746
260.0,553,16774.192765
180.0,448,16775.21384
160.0,441,16776.246192
220.0,531,16777.534599
340.0,750,16779.201426
200.0,447,16780.201585
200.0,506,16781.317602
340.0,686,16782.951783
200.0,642,16784.677311
240.0,518,16785.859703
160.0,445,16787.149315
120.0,417,16788.217326
180.0,457,16789.615276
200.0,520,16790.949973
260.0,723,16792.590308
260.0,578,16793.986429
240.0,700,16795.834974
180.0,528,16797.023639
200.0,504,16798.152268
160.0,438,16799.140186
280.0,684,16800.71631
280.0,801,16803.108413
160.0,478,16804.283926
140.0,440,16805.357853
200.0,556,16806.759097
140.0,456,16808.02709
180.0,639,16809.56928
220.0,570,16811.254866
240.0,685,16812.921243
240.0,647,16814.39213
200.0,490,16815.524267
340.0,748,16817.226695
180.0,460,16818.543224
220.0,530,16819.965602
260.0,610,16821.383937
260.0,552,16822.68476
200.0,503,16823.992142
180.0,446,16825.276961
360.0,818,16827.3242
200.0,596,16828.837867
180.0,547,16830.264523
180.0,570,16831.54757
180.0,455,16832.565696
200.0,531,16834.111791
160.0,492,16835.364567
180.0,435,16836.557884
180.0,547,16838.278432
140.0,489,16839.942727
240.0,709,16842.270187
180.0,546,16843.681412
200.0,446,16845.028276
260.0,715,16846.753935
160.0,487,16848.075131
160.0,605,16849.560151
240.0,661,16851.315381
220.0,538,16852.574475
280.0,705,16854.259147
180.0,652,16855.726192
280.0,580,16857.004436
480.0,1074,16859.400425
320.0,658,16861.322872
200.0,474,16862.492706
300.0,773,16864.373737
260.0,617,16865.836621
340.0,865,16867.973345
280.0,719,16869.702
220.0,549,16871.060615
320.0,630,16873.167679
200.0,545,16874.521532
200.0,516,16875.830872
180.0,496,16877.070932
160.0,462,16878.079128
200.0,530,16879.305965
180.0,521,16880.493464
260.0,717,16882.287123
260.0,630,16883.815358
180.0,478,16884.833132
200.0,521,16886.020248
280.0,724,16887.758351
260.0,772,16889.718792
180.0,488,16890.86075
340.0,863,16893.172538
200.0,526,16894.472117
280.0,673,16896.053117
160.0,435,16897.218951
220.0,686,16898.959719
260.0,614,16900.452769
140.0,445,16901.849867
180.0,468,16903.150501
260.0,554,16904.421932
220.0,549,16905.6881
260.0,668,16907.300392
140.0,444,16908.57016
180.0,501,16909.777189
280.0,740,16911.799784
160.0,482,16912.845326
180.0,442,16914.067034
240.0,580,16915.461549
200.0,486,16916.746466
280.0,624,16918.44185
180.0,481,16919.528975
220.0,587,16920.904829
140.0,575,16922.267599
200.0,591,16923.603787
140.0,498,16924.751848
220.0,524,16926.263177
