#{"t_start": 1711294625.507393, "env_id": "None"}
r,l,t
120.0,475,2612.030946
260.0,756,2614.273067
260.0,606,2616.164101
220.0,567,2617.643807
240.0,617,2619.418929
300.0,818,2621.797179
160.0,476,2623.103786
340.0,788,2625.622251
200.0,540,2627.188283
280.0,844,2629.59544
280.0,684,2631.486013
240.0,656,2633.305723
160.0,461,2634.844207
340.0,938,2638.751618
160.0,646,2641.533514
260.0,681,2644.085683
220.0,628,2646.92302
280.0,774,2649.884693
200.0,520,2651.970802
220.0,541,2654.048082
180.0,505,2655.515849
220.0,615,2657.072381
400.0,918,2659.3694
160.0,473,2660.765163
200.0,561,2662.28096
280.0,685,2664.046887
140.0,484,2665.24789
200.0,476,2666.453712
180.0,549,2667.799345
200.0,527,2669.14316
100.0,425,2670.213435
340.0,759,2672.21972
200.0,709,2674.073711
180.0,476,2675.606262
220.0,612,2677.298026
200.0,792,2679.340218
200.0,507,2680.604888
140.0,445,2681.681917
200.0,560,2683.290538
220.0,525,2684.770813
160.0,444,2686.196025
240.0,683,2688.145859
120.0,490,2689.639561
280.0,654,2691.64413
140.0,483,2693.10014
180.0,585,2694.753523
120.0,431,2696.01862
260.0,834,2698.316322
200.0,677,2700.185752
240.0,714,2702.240159
160.0,473,2703.599311
220.0,597,2705.26401
160.0,455,2706.686324
280.0,636,2708.624778
260.0,678,2710.655644
180.0,496,2712.212845
260.0,637,2714.154405
220.0,685,2716.175085
460.0,1041,2719.389485
160.0,436,2720.779808
200.0,454,2722.547868
140.0,439,2724.270409
160.0,424,2725.972188
260.0,688,2728.883675
260.0,610,2731.151706
460.0,1116,2735.244395
180.0,508,2737.504136
