#{"t_start": 1711818954.082277, "env_id": "ALE/Seaquest-v5"}
r,l,t
740.0,2271,1707.000571
720.0,2207,1710.459411
780.0,2215,1713.155223
480.0,1502,1714.969894
320.0,1199,1716.379813
800.0,2239,1719.088379
780.0,2271,1722.562048
700.0,2271,1725.340675
560.0,1983,1727.741455
780.0,2271,1730.461686
660.0,2103,1733.707495
600.0,1722,1735.789213
780.0,2207,1738.4908
600.0,1742,1740.647957
580.0,1729,1742.723634
360.0,1129,1744.249314
700.0,1983,1747.205544
580.0,1791,1749.32675
640.0,1899,1751.663875
640.0,1991,1754.06143
520.0,1707,1756.364887
740.0,2271,1759.70405
720.0,2271,1762.451983
720.0,2279,1765.265967
560.0,1786,1767.407988
760.0,2214,1770.822642
680.0,2172,1773.427948
240.0,966,1774.615071
400.0,1375,1776.26897
740.0,2239,1778.925777
720.0,2015,1782.065022
740.0,2223,1784.7196
760.0,2271,1787.457084
720.0,2231,1790.206344
720.0,2119,1793.133864
780.0,2271,1796.203098
760.0,2199,1798.841377
800.0,2271,1801.58498
720.0,2175,1804.403375
700.0,2214,1807.698538
800.0,2271,1810.484318
700.0,2265,1813.207759
740.0,2271,1815.960718
680.0,2271,1819.473458
740.0,2271,1822.210669
800.0,2271,1824.976483
600.0,1823,1827.155842
620.0,1831,1830.047241
780.0,2271,1832.891533
780.0,2271,1835.622857
740.0,2271,1838.386374
660.0,1919,1840.85735
720.0,2095,1843.928483
780.0,2271,1846.686122
800.0,2271,1849.461778
800.0,2271,1852.194739
700.0,2207,1855.565339
580.0,1823,1857.796016
720.0,2090,1860.366484
760.0,2271,1863.156348
740.0,2271,1866.661122
800.0,2271,1869.45115
740.0,2271,1872.193483
580.0,1936,1874.594007
500.0,1577,1876.527033
700.0,2101,1879.829442
760.0,2271,1882.611428
740.0,2271,1885.365409
680.0,2007,1887.802835
820.0,2271,1891.268264
800.0,2271,1894.036596
800.0,2271,1896.809015
760.0,2271,1899.538496
760.0,2271,1903.092158
640.0,1823,1905.268064
780.0,2167,1907.888832
760.0,2191,1910.527166
720.0,1994,1913.061112
800.0,2191,1916.345057
640.0,2102,1918.889525
760.0,2271,1921.741167
660.0,2023,1924.220102
740.0,2271,1927.735494
760.0,2271,1930.517937
720.0,2207,1933.189773
640.0,1847,1935.431401
600.0,1799,1937.935138
700.0,1959,1940.73926
620.0,1854,1943.029499
760.0,2271,1945.757972
780.0,2271,1948.530554
660.0,2007,1951.717354
500.0,1631,1953.755224
820.0,2271,1956.543291
680.0,1967,1958.937603
800.0,2271,1962.040925
720.0,1983,1964.845768
680.0,1991,1967.269951
760.0,2063,1969.831483
620.0,1799,1972.004273
600.0,1674,1974.539095
800.0,2271,1977.553378
800.0,2239,1980.276366
780.0,2271,1983.05236
680.0,1916,1985.454212
520.0,1535,1988.00652
660.0,1871,1990.267089
780.0,2271,1993.062253
800.0,2271,1995.820824
780.0,2202,1999.179828
800.0,2271,2002.117742
760.0,2271,2004.884102
800.0,2279,2007.618231
780.0,2207,2010.749717
800.0,2271,2013.815289
800.0,2271,2016.543183
820.0,2263,2019.271243
620.0,1839,2021.51304
820.0,2271,2024.977367
760.0,2199,2027.604498
800.0,2271,2030.358025
800.0,2199,2033.026797
820.0,2239,2036.424866
780.0,2271,2039.133626
800.0,2271,2041.913019
800.0,2271,2044.664593
680.0,1991,2047.830514
720.0,2039,2050.334929
820.0,2215,2053.042518
580.0,1582,2054.943736
740.0,2231,2057.655593
600.0,1714,2060.478152
660.0,1799,2062.728096
820.0,2077,2065.238045
780.0,2271,2067.979031
600.0,1863,2070.49175
800.0,2271,2073.731609
800.0,2207,2076.395722
760.0,2124,2079.01144
660.0,1799,2081.218126
740.0,2182,2084.591917
800.0,2271,2087.282953
620.0,1839,2089.525869
620.0,1850,2091.734334
620.0,1823,2094.019735
800.0,2271,2097.421006
780.0,2271,2100.142536
800.0,2183,2102.771927
800.0,2271,2105.544897
820.0,2271,2109.079825
660.0,1788,2111.227685
580.0,1671,2113.273902
800.0,2271,2116.020818
820.0,2271,2119.129278
380.0,1228,2121.009032
740.0,2079,2123.533981
780.0,2199,2126.174829
620.0,1775,2128.296458
840.0,2223,2131.415799
740.0,2119,2134.254141
440.0,1359,2135.917129
800.0,2207,2138.621899
780.0,2175,2141.265252
640.0,1839,2144.261778
720.0,1999,2146.680908
800.0,2271,2149.460442
760.0,2079,2151.987283
640.0,1851,2154.187622
500.0,1487,2156.706017
780.0,2271,2159.431228
800.0,2271,2162.226401
800.0,2191,2164.917231
800.0,2191,2168.335771
780.0,2271,2171.12796
800.0,2271,2173.929579
800.0,2271,2176.683318
800.0,2271,2180.063175
800.0,2271,2182.98281
720.0,2039,2185.472571
800.0,2271,2188.227796
800.0,2271,2191.214789
720.0,2039,2194.094647
440.0,1399,2195.798027
780.0,2255,2198.518826
680.0,1899,2200.815909
620.0,1847,2203.351483
440.0,1399,2205.446196
800.0,2271,2208.185284
780.0,2271,2210.957722
800.0,2156,2213.542115
820.0,2271,2217.039166
800.0,2271,2219.757018
660.0,1919,2222.125665
780.0,2271,2224.848591
560.0,1619,2227.02026
760.0,2174,2230.273114
800.0,2271,2233.118422
800.0,2279,2235.853336
780.0,2271,2238.574495
760.0,2159,2241.931609
800.0,2271,2244.702624
740.0,2170,2247.349806
820.0,2263,2250.074975
800.0,2219,2253.474608
800.0,2271,2256.288163
800.0,2271,2259.001543
780.0,2271,2261.754613
820.0,2279,2265.361156
760.0,2279,2268.084647
720.0,2119,2270.675125
700.0,2170,2273.274392
560.0,1647,2275.478091
760.0,2119,2278.559265
800.0,2279,2281.360665
700.0,2015,2283.783021
8
