#{"t_start": 1711550318.8228576, "env_id": "None"}
r,l,t
320.0,1067,1643.02189
400.0,1155,1646.047924
360.0,1049,1648.485827
340.0,1075,1651.357256
340.0,1207,1654.460686
220.0,718,1657.271103
380.0,1053,1661.121065
180.0,702,1663.367646
320.0,1107,1666.580941
240.0,939,1669.246388
300.0,939,1673.44589
200.0,782,1677.294051
320.0,1152,1682.538051
300.0,1002,1688.418765
220.0,667,1692.43607
420.0,1206,1698.899161
360.0,1065,1705.36622
500.0,1412,1713.699937
240.0,780,1717.704828
300.0,1053,1722.87922
340.0,996,1728.927328
360.0,1030,1733.633941
300.0,888,1738.342424
360.0,1140,1743.94483
340.0,1013,1747.334756
200.0,776,1749.683906
140.0,507,1752.074689
340.0,1114,1757.001644
260.0,831,1759.836429
220.0,754,1762.34446
140.0,631,1764.247783
160.0,611,1767.242886
460.0,1365,1771.266296
280.0,870,1773.372483
700.0,1927,1778.577299
200.0,682,1780.651716
320.0,1002,1784.711817
300.0,903,1788.382357
340.0,1099,1792.81316
160.0,612,1795.23748
440.0,1174,1800.412617
440.0,1338,1806.374858
160.0,691,1809.48406
160.0,600,1812.217672
460.0,1236,1817.204702
300.0,915,1821.142332
320.0,1004,1825.649916
280.0,873,1829.372076
220.0,811,1833.004434
320.0,961,1837.548882
300.0,917,1841.805211
280.0,950,1846.165396
240.0,741,1849.25735
320.0,945,1852.735942
280.0,1033,1855.571458
360.0,1106,1858.595713
280.0,1052,1861.527817
200.0,676,1863.189554
380.0,983,1865.620272
440.0,1134,1869.624893
180.0,805,1871.890761
360.0,1471,1878.806133
360.0,1070,1881.754546
500.0,1508,1885.866975
440.0,1281,1888.998577
280.0,1065,1892.308633
220.0,714,1894.170526
480.0,1407,1897.289155
280.0,905,1900.001493
220.0,858,1902.473027
220.0,749,1906.387593
380.0,1126,1909.772344
360.0,1066,1913.605535
580.0,1471,1917.725734
220.0,647,1919.183409
300.0,924,1922.486924
480.0,1312,1928.825662
340.0,1075,1933.303258
240.0,731,1936.66572
280.0,825,1940.265575
360.0,1151,1945.165557
400.0,1068,1949.220674
280.0,889,1952.977745
200.0,689,1955.969959
220.0,705,1959.074927
400.0,1057,1963.787632
300.0,923,1967.810323
