#{"t_start": 1711632374.8105834, "env_id": "None"}
r,l,t
120.0,520,6205.410051
240.0,608,6206.852554
140.0,483,6208.103158
180.0,670,6209.957389
200.0,700,6211.597638
400.0,1207,6214.387455
280.0,698,6216.140549
180.0,654,6217.884561
120.0,506,6219.134815
240.0,764,6221.172524
320.0,857,6223.272912
180.0,718,6224.948837
240.0,675,6226.631041
140.0,549,6228.122576
180.0,695,6229.758173
320.0,919,6232.268619
360.0,881,6234.333383
300.0,761,6236.132073
280.0,843,6238.40855
400.0,1225,6241.379338
220.0,716,6243.310653
200.0,732,6245.042402
160.0,663,6246.589005
120.0,544,6247.878124
220.0,678,6249.448906
440.0,1309,6252.555964
180.0,543,6253.809453
220.0,731,6255.523329
140.0,481,6256.643826
180.0,610,6258.075189
400.0,1020,6260.492598
220.0,871,6262.873132
320.0,987,6265.164873
260.0,864,6267.167254
260.0,812,6269.214913
200.0,683,6271.034784
360.0,1018,6273.402897
280.0,917,6275.873627
280.0,879,6277.978181
160.0,653,6279.487964
280.0,856,6281.909178
280.0,895,6284.084206
300.0,908,6286.567664
260.0,807,6288.524121
180.0,636,6290.016433
200.0,675,6291.569018
180.0,670,6293.101458
420.0,1083,6295.656879
260.0,781,6297.532578
400.0,1078,6300.357787
540.0,1455,6303.802899
320.0,1052,6306.286714
320.0,930,6308.832164
580.0,1368,6312.06237
220.0,802,6314.26858
280.0,944,6316.461495
260.0,802,6318.780114
300.0,892,6320.850391
200.0,752,6322.555574
240.0,774,6324.708286
160.0,646,6326.239482
300.0,913,6328.371506
160.0,551,6329.835291
300.0,825,6331.952597
280.0,903,6334.103946
220.0,714,6335.7665
320.0,1084,6338.282672
180.0,618,6340.067861
300.0,858,6342.068923
180.0,651,6343.789738
620.0,1623,6347.769173
220.0,907,6350.109147
120.0,549,6351.529875
300.0,893,6353.621958
140.0,512,6354.82271
440.0,1144,6357.485967
420.0,1181,6360.232186
220.0,812,6362.499918
300.0,892,6364.632102
420.0,1050,6367.151834
140.0,576,6368.46674
280.0,909,6370.920175
440.0,1378,6374.173721
360.0,1050,6376.932201
180.0,652,6378.474758
260.0,705,6380.134154
220.0,678,6381.690756
240.0,868,6383.730875
400.0,1356,6387.28613
240.0,770,6389.066303
320.0,940,6391.588305
200.0,696,6393.195845
220.0,620,6394.645644
500.0,1358,6398.178023
260.0,876,6400.380415
460.0,1148,6403.076551
320.0,814,6404.974924
260.0,845,6407.299781
260.0,766,6409.112029
280.0,845,6411.0761
280.0,841,6413.073231
340.0,963,6415.316373
340.0,1045,6418.133626
420.0,1098,6420.792781
400.0,1072,6423.571648
320.0,811,6425.469907
500.0,1343,6428.587679
340.0,913,6430.707403
300.0,888,6433.170625
480.0,1239,6436.057459
260.0,739,6437.787965
280.0,847,6439.75207
260.0,718,6441.754959
520.0,1483,6445.715793
140.0,484,6446.856388
300.0,928,6449.034978
240.0,813,6450.957834
340.0,1095,6453.577088
340.0,1010,6456.293909
240.0,881,6458.309219
520.0,1295,6461.343935
400.0,1062,6463.841571
200.0,708,6465.789937
280.0,798,6467.700838
260.0,893,6470.201748
180.0,557,6471.578307
200.0,631,6473.442666
240.0,794,6475.443109
320.0,893,6477.729543
280.0,861,6479.728311
380.0,989,6482.315118
340.0,931,6484.533644
420.0,1270,6487.913702
400.0,1074,6490.426684
520.0,1230,6493.304523
260.0,868,6495.314838
440.0,1199,6498.192031
320.0,892,6500.266011
400.0,1193,6503.053754
260.0,805,6504.93276
380.0,1117,6507.862258
260.0,887,6509.9931
240.0,770,6511.788769
260.0,862,6513.786611
400.0,1050,6516.539484
480.0,1265,6519.595252
240.0,778,6521.436685
440.0,1133,6524.447397
280.0,810,6526.340834
240.0,845,6528.346102
280.0,812,6530.515807
280.0,1018,6533.016589
200.0,735,6534.743486
320.0,970,6537.027967
240.0,778,6539.162019
220.0,705,6541.131833
360.0,1100,6543.801032
160.0,609,6545.23006
260.0,833,6547.197218
300.0,948,6549.734406
500.0,1329,6552.885231
340.0,954,6555.402078
320.0,960,6557.613177
280.0,767,6559.433237
220.0,768,6561.22058
320.0,970,6563.727891
200.0,647,6565.356029
240.0,778,6567.145682
440.0,1107,6569.756331
400.0,1124,6572.496545
240.0,742,6574.455494
260.0,846,6576.556711
260.0,810,6578.564677
480.0,1245,6581.710098
300.0,844,6583.694613
240.0,756,6585.483587
340.0,1004,6587.858214
340.0,1002,6590.1715
260.0,843,6592.129273
340.0,1041,6594.553101
480.0,1241,6597.471473
220.0,736,6599.555554
300.0,921,6601.700552
160.0,606,6603.335176
380.0,1084,6605.991441
180.0,634,6607.463996
420.0,1212,6610.702
240.0,748,6612.444074
200.0,670,6613.983495
360.0,1039,6616.756544
300.0,890,6618.800573
740.0,1571,6622.86514
260.0,832,6624.79085
480.0,1231,6628.052705
300.0,917,6630.20098
280.0,827,6632.167601
420.0,1035,6634.948512
600.0,1395,6638.206605
340.0,1015,6640.892558
380.0,1073,6643.755025
240.0,814,6645.65022
400.0,1017,6648.035196
300.0,870,6650.076032
220.0,648,6651.603591
180.0,634,6653.077615
380.0,1283,6656.279248
200.0,670,6657.967909
460.0,1300,6661.069972
240.0,795,6662.922132
240.0,769,6664.812704
340.0,972,6667.307723
220.0,778,6669.121607
220.0,737,6670.906677
380.0,1075,6673.429328
160.0,617,6674.899483
460.0,1324,6678.435172
340.0,1114,6681.071213
200.0,706,6683.060339
280.0,954,6685.261151
340.0,865,6687.272482
260.0,830,6689.321107
360.0,1065,6692.08251
300.0,887,6694.135651
300.0,802,6696.022264
120.0,507,6697.672635
320.0,1068,6700.185989
160.0,582,6701.571753
240.0,752,6703.344054
220.0,794,6705.56878
300.0,843,6707.533192
240.0,892,6709.623307
240.0,825,6711.583512
160.0,634,6713.085415
300.0,891,6715.183251
260.0,850,6717.147545
240.0,784,6719.359288
260.0,820,6721.249609
420.0,1093,6723.886892
320.0,948,6726.347895
480.0,1524,6730.369874
460.0,1214,6733.18166
220.0,777,6735.271457
260.0,810,6737.276137
160.0,763,6739.338313
140.0,506,6740.775151
180.0,680,6742.354551
220.0,817,6744.236052
180.0,666,6745.823154
420.0,1392,6749.467358
220.0,756,6751.428065
420.0,1122,6754.231536
400.0,1079,6756.725779
260.0,799,6758.998626
240.0,737,6760.962549
240.0,781,6762.775805
400.0,1279,6765.802053
440.0,1100,6768.684967
360.0,1149,6771.441538
260.0,925,6773.599819
220.0,736,6775.335036
400.0,1134,6777.992468
240.0,741,6779.764775
360.0,869,6782.077347
220.0,768,6784.288693
240.0,806,6786.165561
340.0,878,6788.203218
300.0,798,6790.056861
260.0,818,6792.308487
100.0,447,6793.350722
180.0,664,6795.007422
220.0,712,6796.959436
140.0,604,6798.342048
160.0,613,6799.784841
300.0,879,6802.13578
180.0,750,6803.957758
180.0,614,6805.497013
360.0,926,6807.966506
200.0,603,6809.373881
220.0,654,6810.876433
220.0,674,6812.458588
180.0,703,6814.083201
220.0,1035,6816.854965
220.0,807,6818.724323
280.0,783,6820.569864
360.0,1021,6822.921894
220.0,709,6824.577671
240.0,720,6826.338169
440.0,1185,6829.439873
300.0,951,6831.671135
200.0,641,6833.194425
200.0,646,6834.735719
360.0,1107,6837.425729
340.0,975,6840.007608
180.0,669,6841.567605
340.0,965,6843.857135
200.0,646,6845.369458
300.0,928,6847.54326
140.0,543,6848.865352
180.0,638,6850.439852
200.0,709,6852.448797
380.0,1055,6855.032572
240.0,796,6857.448183
200.0,614,6858.893161
360.0,898,6861.345818
480.0,1210,6864.246181
240.0,779,6866.093745
220.0,703,6868.043243
300.0,791,6869.96528
520.0,1172,6873.059484
360.0,1054,6875.519571
260.0,802,6877.392195
240.0,887,6879.793254
280.0,815,6881.724042
240.0,729,6883.439411
340.0,1002,6885.87864
240.0,758,6887.965305
260.0,872,6890.315334
280.0,886,6892.621476
300.0,941,6894.979657
240.0,782,6896.801576
280.0,774,6898.622686
460.0,1298,6901.667449
300.0,918,6903.846335
280.0,843,6906.143461
240.0,822,6908.032662
160.0,606,6909.432606
300.0,829,6911.376286
240.0,795,6913.247926
460.0,1240,6916.156032
240.0,744,6917.906042
320.0,1010,6920.566749
200.0,714,6922.27292
140.0,608,6923.684521
380.0,1006,6926.090964
240.0,700,6928.025898
260.0,740,6929.789754
180.0,602,6931.189389
200.0,699,6932.871674
180.0,602,6934.54888
420.0,1238,6937.47228
220.0,739,6939.197867
200.0,795,6941.076811
160.0,734,6943.073234
280.0,916,6945.256701
200.0,609,6946.84935
400.0,1040,6949.53566
380.0,1145,6952.261449
180.0,607,6953.676789
300.0,796,6955.910751
400.0,1019,6958.339476
320.0,967,6960.919021
200.0,642,6962.445494
140.0,548,6963.726862
240.0,778,6965.535792
240.0,779,6967.377022
420.0,1055,6970.061133
280.0,881,6972.251942
300.0,920,6974.411278
260.0,776,6976.521117
320.0,875,6978.594001
200.0,646,6980.285307
120.0,514,6981.710808
160.0,543,6982.989041
200.0,691,6984.604776
240.0,797,6986.726743
440.0,1146,6989.521331
340.0,1134,6992.232953
180.0,556,6993.525358
180.0,668,6995.065938
220.0,698,6996.722519
340.0,990,6999.490512
420.0,1232,7002.499106
400.0,1023,7005.187168
280.0,871,7007.257227
380.0,1153,7009.965365
280.0,1003,7012.389794
260.0,698,7014.022266
400.0,1229,7017.108451
180.0,626,7018.678097
400.0,1146,7021.358312
280.0,858,7023.68243
320.0,1071,7026.226731
320.0,833,7028.165059
280.0,784,7030.107177
180.0,615,7031.786841
320.0,962,7034.092086
320.0,883,7036.510151
200.0,753,7038.242683
240.0,834,7040.200312
340.0,823,7042.428937
260.0,786,7044.795803
220.0,766,7046.728273
260.0,874,7048.834044
300.0,880,7050.89562
220.0,735,7052.993287
460.0,1233,7055.977162
140.0,583,7057.680369
260.0,807,7059.760231
620.0,1516,7063.39817
140.0,577,7065.136498
340.0,971,7067.378413
220.0,643,7069.172294
300.0,886,7071.600683
220.0,783,7073.419595
240.0,881,7075.827642
400.0,1149,7078.581759
180.0,659,7080.128852
220.0,731,7081.826167
280.0,897,7083.935449
220.0,749,7085.706021
260.0,832,7088.034618
580.0,1360,7091.203875
360.0,1117,7094.172167
240.0,893,7096.27505
540.0,1381,7099.9299
240.0,833,7101.85374
300.0,987,7104.209141
220.0,731,7106.002839
240.0,778,7108.079191
340.0,922,7110.328568
420.0,1188,7113.12286
260.0,796,7114.971312
500.0,1326,7118.463411
460.0,1335,7121.600281
220.0,805,7123.78134
340.0,1093,7126.466719
220.0,780,7128.288224
280.0,819,7130.208591
260.0,823,7132.433112
240.0,780,7134.343708
320.0,987,7136.674021
520.0,1403,7140.019632
240.0,780,7141.924432
220.0,728,7143.931685
280.0,862,7145.945569
260.0,745,7147.710139
220.0,737,7149.454978
220.0,790,7151.385431
340.0,987,7153.981833
400.0,1106,7156.588959
180.0,675,7158.425886
400.0,1067,7161.019542
320.0,1013,7163.515941
160.0,609,7165.179874
440.0,1127,7167.798787
400.0,1068,7170.324884
500.0,1366,7173.552382
220.0,843,7175.882617
340.0,901,7177.981174
320.0,895,7180.082343
320.0,892,7182.170022
280.0,987,7184.853139
280.0,861,7187.091143
280.0,812,7189.068248
400.0,1083,7191.558558
240.0,778,7193.694321
220.0,801,7195.620873
280.0,881,7197.972999
240.0,855,7200.028425
300.0,906,7202.123424
280.0,954,7204.361611
260.0,878,7206.466397
400.0,988,7209.129084
160.0,576,7210.49059
360.0,1001,7212.836463
240.0,742,7214.556195
180.0,707,7216.270111
240.0,761,7218.126332
360.0,1071,7220.892707
180.0,642,7222.378641
240.0,819,7224.293825
200.0,739,7226.013738
180.0,753,7228.107792
240.0,767,7229.999474
360.0,1257,7232.971833
120.0,653,7234.490605
140.0,730,7236.215482
240.0,673,7237.792472
100.0,421,7238.808016
120.0,497,7240.242668
120.0,591,7241.722848
200.0,623,7243.170503
360.0,1057,7245.679511
300.0,1097,7248.280392
340.0,1085,7251.154618
440.0,1325,7254.243963
240.0,835,7256.208804
140.0,537,7257.468138
180.0,847,7259.645247
340.0,1074,7262.426892
340.0,1084,7264.986935
200.0,945,7267.185682
160.0,588,7268.571784
360.0,1035,7271.078696
220.0,777,7273.175707
240.0,817,7275.076753
280.0,894,7277.225978
300.0,900,7279.601329
180.0,699,7281.24837
460.0,1004,7283.792102
240.0,824,7285.907175
400.0,1059,7288.382766
400.0,1244,7291.515326
340.0,902,7293.803976
240.0,793,7295.673825
340.0,1117,7298.792894
380.0,1109,7301.392077
280.0,798,7303.266101
340.0,926,7305.455582
300.0,899,7307.663147
360.0,1006,7310.254357
340.0,921,7312.406282
340.0,980,7314.727796
220.0,813,7316.686665
160.0,604,7318.104379
480.0,1375,7321.464564
300.0,917,7323.817498
260.0,824,7325.776227
160.0,607,7327.498944
300.0,862,7329.505612
480.0,1309,7332.581172
220.0,730,7334.621026
280.0,933,7336.782523
460.0,1361,7340.329042
340.0,889,7342.393425
340.0,951,7344.917106
340.0,906,7347.090913
420.0,1050,7349.597215
240.0,765,7351.378207
200.0,669,7353.009719
320.0,1014,7355.684497
300.0,911,7357.831612
260.0,817,7360.1217
420.0,1125,7362.80048
260.0,783,7364.641759
260.0,825,7366.912516
400.0,1054,7369.438174
260.0,837,7371.726859
140.0,582,7373.076273
260.0,778,7374.903854
320.0,927,7377.091099
340.0,1038,7379.520473
320.0,891,7381.991234
320.0,848,7383.946573
360.0,962,7386.292643
200.0,695,7388.200297
340.0,981,7390.486667
200.0,642,7392.053344
240.0,763,7394.172416
280.0,925,7396.266454
200.0,721,7397.986392
300.0,968,7400.249862
360.0,1157,7403.019788
380.0,993,7405.598525
400.0,1234,7408.546374
240.0,779,7410.370304
380.0,989,7412.935039
380.0,1075,7415.552339
140.0,486,7416.828992
440.0,1179,7419.789015
400.0,1197,7422.604324
480.0,1341,7425.810284
300.0,839,7428.048928
320.0,1009,7430.435306
540.0,1024,7432.825622
300.0,828,7434.848757
260.0,816,7437.117621
280.0,912,7439.62465
320.0,984,7441.95032
300.0,898,7444.030998
180.0,619,7445.49414
260.0,779,7447.312763
220.0,694,7448.936116
420.0,1270,7452.330065
200.0,700,7453.958202
340.0,978,7456.227481
380.0,1007,7458.965313
280.0,889,7461.118204
440.0,1203,7463.945233
140.0,781,7465.778288
220.0,646,7467.763537
280.0,881,7470.287037
380.0,1146,7473.099877
160.0,611,7474.536092
180.0,748,7476.581207
300.0,896,7478.841953
320.0,971,7481.269482
240.0,755,7483.461704
320.0,903,7485.665016
560.0,1471,7489.469133
260.0,906,7491.607856
260.0,826,7493.959786
340.0,988,7496.321037
320.0,912,7498.567621
160.0,522,7499.776074
200.0,740,7501.535963
240.0,816,7503.624121
460.0,1151,7506.536237
200.0,715,7508.409172
260.0,890,7510.619651
480.0,1217,7513.503748
320.0,921,7515.731051
300.0,870,7517.769443
280.0,750,7520.073118
320.0,943,7522.722426
160.0,637,7524.253083
240.0,760,7526.052291
260.0,882,7528.475028
480.0,1268,7531.619061
280.0,825,7533.580088
420.0,1067,7536.145942
540.0,1371,7539.776308
340.0,1053,7542.773272
320.0,935,7544.96252
300.0,921,7547.127106
360.0,1061,7549.670358
360.0,1047,7552.123473
220.0,734,7553.841856
280.0,852,7555.86566
280.0,889,7558.094796
420.0,1139,7560.987815
240.0,727,7562.639352
240.0,772,7564.45034
240.0,768,7566.545529
180.0,624,7568.011304
260.0,795,7569.977499
340.0,1005,7572.653158
380.0,1039,7575.353774
400.0,1247,7578.296233
260.0,826,7580.589129
240.0,729,7582.339996
440.0,1275,7585.372001
320.0,911,7587.530298
320.0,958,7590.112552
260.0,824,7592.029867
380.0,966,7594.337816
200.0,672,7595.92959
340.0,913,7598.564014
460.0,1302,7602.039839
420.0,1081,7604.909804
440.0,1082,7607.846011
300.0,923,7610.035654
280.0,879,7612.058223
300.0,926,7614.22062
200.0,731,7615.931983
560.0,1397,7619.497355
280.0,908,7621.813477
160.0,581,7623.412705
540.0,1345,7626.593087
280.0,862,7628.586907
220.0,705,7630.279344
280.0,843,7632.585412
260.0,800,7634.480527
360.0,979,7636.877551
380.0,924,7639.258986
360.0,987,7641.574325
480.0,1276,7645.033299
260.0,781,7646.879961
120.0,514,7648.096264
360.0,1062,7650.584496
360.0,991,7653.273836
360.0,921,7655.412639
260.0,922,7657.603603
600.0,1259,7661.042204
220.0,714,7662.766411
260.0,802,7664.617013
280.0,810,7666.550568
300.0,907,7668.992121
340.0,1003,7671.352097
380.0,986,7673.726745
280.0,922,7676.24542
260.0,843,7678.21771
180.0,634,7679.690017
220.0,778,7681.49554
260.0,835,7683.464366
340.0,1092,7686.395477
360.0,1089,7688.978278
340.0,1007,7691.330655
400.0,1052,7693.805315
480.0,1234,7697.060376
380.0,1150,7699.73835
280.0,850,7702.079889
340.0,965,7704.365634
260.0,811,7706.275929
340.0,1047,7708.777539
260.0,891,7711.136509
240.0,819,7713.257533
240.0,861,7715.318444
460.0,1183,7718.462311
200.0,787,7720.589498
140.0,481,7721.695113
180.0,844,7723.670834
220.0,834,7725.635295
280.0,731,7727.373271
300.0,913,7729.837759
260.0,793,7731.796274
360.0,1234,7734.695298
440.0,1114,7737.616416
340.0,943,7740.009243
360.0,907,7742.316039
360.0,1071,7744.845746
220.0,754,7746.584344
360.0,1170,7749.683227
300.0,833,7751.640156
420.0,1141,7754.316722
220.0,764,7756.078353
340.0,965,7758.689962
320.0,838,7760.620743
160.0,611,7762.096288
180.0,678,7763.684773
240.0,812,7765.610953
360.0,1050,7768.409939
360.0,1146,7771.73877
220.0,846,7774.004042
340.0,979,7776.462642
300.0,855,7778.636615
240.0,863,7780.733811
200.0,854,7783.007897
360.0,1071,7785.569114
200.0,739,7787.303549
160.0,637,7789.205179
380.0,1191,7792.0443
320.0,1008,7794.392386
160.0,639,7795.943565
340.0,912,7798.13123
200.0,637,7799.606686
400.0,1110,7802.39835
500.0,1263,7805.539332
300.0,901,7807.975549
340.0,1033,7810.379717
280.0,856,7812.398029
240.0,748,7814.152978
340.0,962,7816.684934
600.0,1473,7820.527448
220.0,703,7822.262081
260.0,926,7824.766111
380.0,1079,7827.371796
380.0,1068,7830.164842
220.0,771,7832.06822
380.0,1018,7834.724345
340.0,1100,7837.326049
380.0,1168,7840.55845
340.0,986,7842.858183
260.0,877,7844.880869
280.0,740,7846.644432
320.0,1037,7849.099853
300.0,907,7851.272805
420.0,1112,7853.86062
300.0,928,7856.018814
300.0,793,7857.905344
320.0,957,7860.171398
380.0,1066,7863.139557
400.0,1109,7865.733638
560.0,1401,7869.080354
320.0,1017,7871.518843
380.0,1161,7874.226153
380.0,1074,7876.695958
280.0,897,7878.794343
360.0,1190,7881.61768
320.0,1005,7884.392545
260.0,773,7886.425091
360.0,973,7889.080329
400.0,1053,7891.639411
380.0,1035,7894.136842
300.0,909,7896.313508
300.0,913,7898.629736
240.0,786,7900.778415
220.0,674,7902.369651
440.0,1155,7905.378276
240.0,986,7907.902082
560.0,1472,7911.320803
220.0,749,7913.101479
440.0,1249,7916.366466
340.0,994,7918.78212
220.0,714,7920.490816
340.0,1014,7922.881059
460.0,1180,7925.636558
200.0,686,7927.336877
240.0,832,7929.817567
560.0,1438,7933.423076
260.0,840,7935.745827
180.0,686,7937.375733
480.0,1145,7940.157512
280.0,838,7942.19747
180.0,587,7943.587645
540.0,1294,7946.677324
360.0,1119,7949.431892
180.0,788,7951.593797
260.0,843,7953.592663
180.0,635,7955.078131
340.0,919,7957.189699
320.0,1043,7960.030165
260.0,751,7961.859897
220.0,789,7963.705715
300.0,1018,7966.080183
380.0,1112,7969.337157
100.0,474,7970.486073
400.0,1072,7973.092389
220.0,772,7974.981145
300.0,954,7977.27409
280.0,915,7979.436626
240.0,731,7981.406404
420.0,1125,7984.145765
280.0,824,7986.080957
500.0,1378,7989.700608
360.0,1112,7992.708115
220.0,703,7994.381378
280.0,793,7996.220375
320.0,888,7998.315432
420.0,920,8000.468798
280.0,897,8002.885556
400.0,1109,8005.580169
360.0,1086,8008.142646
180.0,609,8009.570035
300.0,860,8011.572137
420.0,1052,8014.385403
200.0,586,8015.737766
340.0,1069,8018.259897
240.0,942,8020.424901
300.0,848,8022.469548
380.0,1031,8024.885383
340.0,971,8027.47494
160.0,577,8028.853909
260.0,810,8030.754644
380.0,1060,8033.297999
400.0,1079,8036.145615
340.0,823,8038.094223
420.0,1244,8040.992873
400.0,1146,8043.698404
340.0,974,8046.526271
300.0,843,8048.533
220.0,731,8050.285511
380.0,985,8052.626829
440.0,1280,8056.062929
240.0,749,8057.86406
300.0,909,8060.305756
280.0,876,8062.436761
280.0,902,8064.539745
200.0,668,8066.157273
200.0,712,8067.80732
380.0,931,8070.478245
200.0,635,8072.160557
300.0,739,8073.924142
280.0,930,8076.160364
320.0,938,8078.709096
220.0,652,8080.377146
300.0,853,8082.779474
260.0,804,8084.688789
180.0,562,8086.06132
240.0,719,8087.780296
280.0,832,8089.780572
220.0,714,8091.504782
360.0,955,8093.778316
220.0,673,8095.380405
140.0,458,8096.441157
260.0,772,8098.242838
260.0,783,8100.144535
340.0,999,8102.481601
260.0,809,8104.405247
400.0,1071,8106.914077
120.0,527,8108.255271
300.0,852,8110.546126
240.0,673,8112.466417
360.0,933,8114.64879
460.0,1526,8118.193001
240.0,732,8120.090601
240.0,734,8122.242181
220.0,682,8123.890358
280.0,947,8126.215919
140.0,513,8127.437671
120.0,482,8128.595732
280.0,976,8130.912239
180.0,742,8132.926345
240.0,791,8134.901936
120.0,533,8136.131398
180.0,511,8137.307722
220.0,660,8138.861976
180.0,642,8140.364506
380.0,1023,8142.955471
200.0,539,8144.437471
180.0,774,8146.238819
400.0,979,8148.551602
200.0,677,8150.093718
400.0,1005,8152.454417
180.0,665,8154.069531
120.0,596,8155.494864
180.0,676,8157.078336
120.0,527,8158.30406
240.0,858,8160.326545
180.0,744,8162.08735
140.0,495,8163.235622
240.0,733,8164.976099
260.0,969,8167.602195
120.0,529,8168.874769
240.0,770,8170.706892
120.0,536,8171.945981
400.0,1077,8174.459687
280.0,856,8176.491679
180.0,685,8178.12414
200.0,680,8179.717924
280.0,747,8181.481235
340.0,893,8183.574995
300.0,955,8185.825676
200.0,770,8187.933384
380.0,1137,8190.650491
140.0,493,8191.815389
260.0,657,8193.351863
200.0,522,8194.714535
180.0,689,8196.591736
220.0,703,8198.752748
200.0,641,8200.224622
360.0,1086,8202.7882
220.0,731,8204.488401
200.0,752,8206.247201
140.0,482,8207.380849
320.0,850,8209.440902
200.0,669,8210.998725
320.0,870,8213.054828
220.0,655,8214.679735
280.0,868,8216.798651
280.0,830,8218.824234
460.0,1115,8221.814364
220.0,684,8223.428407
360.0,995,8225.805323
180.0,561,8227.409982
140.0,450,8228.507693
160.0,606,8229.961766
220.0,610,8231.365055
160.0,575,8232.739122
240.0,729,8234.440795
140.0,506,8235.589487
400.0,1006,8237.958069
380.0,893,8240.03354
260.0,754,8241.859113
200.0,616,8243.35791
260.0,866,8245.448981
240.0,877,8247.872465
280.0,783,8249.736387
180.0,758,8251.884626
300.0,730,8253.574534
120.0,457,8254.665247
160.0,515,8255.884339
80.0,430,8256.856167
360.0,875,8258.901116
220.0,848,8260.97789
180.0,627,8262.734642
140.0,560,8264.022984
120.0,522,8265.26002
180.0,697,8266.890762
140.0,587,8268.242548
120.0,553,8269.548068
160.0,501,8270.704453
200.0,639,8272.291351
180.0,774,8274.111274
180.0,712,8275.771508
260.0,673,8277.373517
280.0,968,8279.648281
160.0,593,8281.012465
260.0,797,8282.988004
300.0,882,8285.047492
420.0,992,8287.329339
200.0,613,8288.786042
280.0,781,8290.638871
120.0,515,8291.831871
280.0,911,8294.040274
340.0,850,8296.022365
220.0,713,8297.904616
280.0,760,8299.861836
500.0,1253,8302.770884
240.0,741,8304.587967
200.0,607,8306.021511
240.0,716,8307.999995
220.0,699,8309.648808
360.0,1064,8312.155366
260.0,845,8314.129884
260.0,786,8316.019557
300.0,882,8318.080581
180.0,611,8319.541628
100.0,522,8320.734653
220.0,695,8322.368073
140.0,512,8323.559397
140.0,656,8325.13596
180.0,585,8326.522243
120.0,444,8327.547817
140.0,565,8328.880725
160.0,500,8330.062034
300.0,863,8332.069791
260.0,799,8333.955577
300.0,829,8335.948953
180.0,646,8337.46674
340.0,1000,8339.790658
500.0,1436,8343.156846
120.0,594,8344.544387
360.0,1040,8347.518149
260.0,797,8349.380553
260.0,839,8351.391815
200.0,726,8353.065098
280.0,832,8355.02159
200.0,631,8356.504548
160.0,582,8357.959741
120.0,448,8359.28755
80.0,685,8360.864134
120.0,528,8362.285213
100.0,457,8363.627224
180.0,546,8364.936472
160.0,542,8366.221845
60.0,464,8367.315216
140.0,520,8368.549009
100.0,472,8369.714051
180.0,529,8370.945594
160.0,452,8371.975351
140.0,460,8373.065541
160.0,513,8374.261139
200.0,569,8375.573184
80.0,510,8376.754812
140.0,555,8378.085868
200.0,624,8379.620559
140.0,518,8380.907312
160.0,558,8382.442606
240.0,621,8383.88538
180.0,877,8385.943054
120.0,423,8386.921379
180.0,640,8388.420238
180.0,586,8389.808315
100.0,509,8391.048845
180.0,668,8392.586269
160.0,600,8394.002087
180.0,502,8395.148731
180.0,586,8396.559764
100.0,562,8397.878229
100.0,591,8399.25668
100.0,428,8400.227062
280.0,849,8402.492175
160.0,616,8404.100645
160.0,509,8405.279428
220.0,819,8407.174968
180.0,587,8408.595879
120.0,498,8409.776931
180.0,678,8411.404366
160.0,680,8412.965571
160.0,604,8414.385757
220.0,605,8415.807885
280.0,865,8417.823497
160.0,659,8419.356198
120.0,534,8420.598771
300.0,812,8422.503177
300.0,843,8424.804632
200.0,550,8426.080507
320.0,1035,8428.75248
240.0,672,8430.372674
180.0,623,8431.843186
360.0,883,8434.11151
200.0,652,8435.828927
220.0,687,8437.431918
240.0,801,8439.326347
180.0,663,8440.891228
280.0,838,8442.842687
300.0,976,8445.531672
440.0,1150,8448.26045
320.0,939,8450.48506
260.0,815,8452.379083
280.0,848,8454.429456
260.0,857,8456.794793
380.0,1083,8459.346349
320.0,861,8461.330987
460.0,1169,8464.07306
280.0,874,8466.341292
220.0,696,8468.105404
240.0,699,8469.745603
220.0,706,8471.417783
400.0,1080,8473.926409
280.0,817,8475.864486
160.0,673,8477.451649
460.0,1220,8480.265941
280.0,888,8482.347773
340.0,859,8484.50004
160.0,729,8486.577834
160.0,547,8487.904616
140.0,611,8489.345874
300.0,821,8491.497651
260.0,794,8493.58778
160.0,702,8495.251862
140.0,477,8496.402459
280.0,980,8498.981971
140.0,498,8500.443662
300.0,848,8502.505475
220.0,634,8503.997744
300.0,849,8506.020446
320.0,926,8508.534821
440.0,1267,8511.911966
300.0,897,8514.121608
320.0,844,8516.070017
460.0,1050,8518.576821
320.0,891,8520.676582
260.0,798,8522.63727
260.0,768,8524.429869
540.0,1390,8527.747127
200.0,662,8529.612572
260.0,864,8531.615399
380.0,973,8534.324168
340.0,927,8537.310116
460.0,1113,8540.00879
180.0,555,8541.319677
240.0,635,8542.928727
400.0,1097,8545.553039
320.0,900,8547.732205
300.0,867,8549.765059
520.0,1178,8552.876976
220.0,680,8554.48294
360.0,1038,8556.970784
320.0,902,8559.123392
440.0,1026,8562.05996
400.0,1068,8564.960018
520.0,1283,8567.995522
140.0,507,8569.194653
180.0,633,8570.66531
280.0,897,8572.764551
440.0,1210,8575.666389
160.0,538,8576.946185
240.0,736,8578.689699
280.0,831,8580.612128
420.0,1181,8583.400156
280.0,934,8585.635703
200.0,683,8587.199332
220.0,796,8589.047891
200.0,649,8590.579257
320.0,867,8592.606599
380.0,999,8595.179795
380.0,1037,8597.942864
220.0,706,8599.627057
300.0,794,8601.486602
340.0,984,8603.806486
220.0,698,8605.441995
240.0,794,8607.729389
220.0,706,8609.446666
380.0,1098,8612.018577
400.0,1272,8614.994903
300.0,924,8617.252391
260.0,747,8619.238789
300.0,885,8621.296546
